1540983278-167,https://www.zomato.com/id/bandung/sushi-tei-sumurbandung,"  
                                Pelayanan oke, tempatnya nyaman dan lumayan banyak table. Tetapi waiting list suka lama jadi sudah laper duluan. But overall, oke. Paling suka kalo ke tempat sushi gini ya ocha nya yang gratis dan bebas refill semaunya. Harganya sesuai dengan rasa dan service nya.",1,,,,
1540983269-141,https://www.zomato.com/id/bandung/dago-bakery-lembang/reviews,"  
                                Dago bakery ada di kawasan punclut, satu kawasan sama lereng anteng, cakrawala, dll..
Sangat ga recommended kesana pas weekend, rame banget kayak pasar.. Yang tadinya mau
nyantai malah ga enjoy.
Masuk dago bakery harus beli voucher per-orang nya 10ribu, makanan dan minuman yg kita pesen total harganya bisa dikurangi 10ribu dari voucher tadi..
Dan karena voucher tadi, orang2 malah lebih banyak yg foto2 doang dan keluar lagi!
.
Udah cari tempat duduknya susah, pas udah dapet tempat duduk eh nyari waiter nya susah juga, sampe akhirnya kita harus nyari menu sendiri, dan nyamperin waiter nya diatas buat order.. Hampir satu jam buat nunggu secangkir cappuccino, apalagi nunggu main course nya.",0,,,,
1540983275-156,https://www.zomato.com/id/bandung/yellow-truck-coffee-pasteur/reviews,"  
                                Good place with wifi, friendly staffs, affordable drinks and meal, which is good for students. The taste tho'... is so-so (at least for me). But if you're a student who wants to hang out or work together with friends, it's a good place.
Recommend : will update later until I find one",1,,,,
1540983267-131,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                                First time makan disini, tempat sih lumayan oke ada di pinggir jalan raya gitu.
Nah gue pesen ikan 
gurame crispy = tp kenyataan ga crispy sm sekali+ asiiinn bgt
Kangkung polos = kurang enak sih menurut gue dan tampilan juga kurang oke
Tahu goreng= kalo dibuku menu sih ada tanda “👍🏻”, tp menurut gue biasa aja kayak emak gue goreng. It so standart
Terus satu lagi ada sambel, kyk nya sih pelengkap gurame.yah lumayan oke lah
Untuk harga masih masuk budget lah",0,,,,
1540983267-129,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                Saung or Warung Nasi Pengkolan 1 located in setaibudi street which is very crowded on weekend with local tourist. 
The restaurant is like rest area if you are hungry due to the bad traffic jam from Bandung city towards lembang. The restaurant is in slope of Lembang, they also offer good view of crops land and the green. The place is very spacious and have many seating both for small or big group. Unfortunately, the place isn't well maintained and looks dirty, the worst is the service, that you can't easily call the waiters for menu or for help. The waiters aren't well dressed, they look like still high school students with no proper attribute as waiter. Then the price, for me the price is affordable and reasonable. The package menu starts from 30k. The taste is like other Sundanese restaurant food, it is good so far. But the sambal is limited in small amount so for people who place sambal as the main ingredient of happiness this place isn't recommended. 
Overall, this place is the right place for you if you're tired with the traffic and need quick meals. The parking lot is spacious but always full with car, but the parking staff are very helpful.",0,,,,
1540983269-143,https://www.zomato.com/id/bandung/dago-bakery-lembang/reviews,"  
                                ok. ini tempat yang lagi hits banget di instagram karena banyak spot foto yang lucu2. pas sampai sana ternyata ga sebagus yang ada di instagram.jadi kalau mau masuk resto wajib beli voucher seharga 10rb, nnti voucher nya bisa dipakai buat beli makanan/minuman (menurut gw ini sama aja kayak tiket masuk sih haha.. lucu masuk resto ada tiket masuknya) ok setelah beli voucher masuk ke dalam, ga ada waiters yang mengarahkan ke tempat duduk, jadi ya pilih tempat (atau duduk di tempat yg kosong). Menurut gw agak chaos ya jadinya, karena semua org pasti berebutan buat dapet tempat yg bagus haha.. harusnya bisa diatur dg waiting list atau no meja.saya pesan makanan, dan ternyata menu bakery nya kayak cake dll tidak available (WHAT?! ini judulnya bakery kan?) yasudah kita pesan cemilan aja, teman pesan seblak dan saya pesen pisang nugget. yah makanannya sih std aja yah... memang tempat ini sepertinya jual lokasi yang bagus dan interior instagramable aja..",0,,,,
1540983278-164,https://www.zomato.com/id/bandung/sushi-tei-sumurbandung,"  
                                Sushi tei menurut saya tempat sushi yang worth it untuk fresh sushi dan fusion sushi di bandung . Dari segi keragaman menu dan rasa ini mungkin yang terbaik di banding beberapa tempat sushi yang ada di bandung .",1,,,,
1540983265-126,https://www.zomato.com/id/bandung/pines-cafe-the-lodge-maribaya-lembang/reviews,"  
                                dtg kesini ber6 tanpa tau menunya sama skali, 2 dr 3 menu yg saya mau pesen abis pdhl saya dtg jam 10.40 masi pagi bgt. cukup pesen min 100k bs makan di kemah gt, maks 2 jam disitu. harganya cukup pricey karena porsinya sedikit😕 tapi utk rasa enak sih, utk di coba boleh lah",1,,,,
1540983278-161,https://www.zomato.com/id/bandung/sushi-tei-sumurbandung,"  
                                Menu favoritku setiap ke sushi tei adalah Salmon Cheese Roll, karena ga terlalu suka sashimi jadi aku pilih ini karena salmon nya sudah di broiled. Didalemnya ada crab stick dan tamago, serta untuk topping nya ada salmon dan keju. Perfect combination!
Selain itu, Fuji Roll yg topping nya mayonnaise agak pedas juga wajib dicoba. Chuka Idako alias baby octopus juga recommend. Dan untuk bento nya i would recommend you to try Salmon Teriyaki Don.",1,,,,
1540983271-145,https://www.zomato.com/id/bandung/anata-cafe-cicendo/reviews,"  
                                Tempatnya cenderung kecil, seatnya sedikit dan parkirnya harus di valet karena spacenya yg kecil. Makanannya european food, lumayan lah tapi ga sampe bikin nagih pengen kesini lagi. Harganya standard cafe di bandung lah.",1,,,,
1540983260-114,https://www.zomato.com/id/bandung/bakso-boedjangan-lengkong/reviews,"  
                                Bakso mozzarellanya enak dan kejunya panjang bgt pas ditarik, bakso super pedasnya jg nendang pedesnya, ud gitu harga segitu udh ad bihun mienya jg",1,,,,
1540983267-128,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                                Harga di atas rata2 Bandung tapi ukuran ikan sebesar tangan. Pekerja banyak tapi masi harus di panggil panggil untuk minta peralatan makan sama tissue. Semua ukuran makanan kecil luar biasa. Ga recommended. Karyawan ga mikirin konsumen. Sudah di komplain tp tidak bisa dihubungkan ke Manager, alasan lagi keluar. Adanya supervisor ini.",0,,,,
1540983265-124,https://www.zomato.com/id/bandung/pines-cafe-the-lodge-maribaya-lembang/reviews,"  
                                Makanannya mahal dan rasanya kurang enak. Waktu itu pesen nasi sama ayam goreng. Ayam nya kecil2 banget. Mungkin karena ga ada pilihan restoran lain kalo udh sampe kesini jadi ga pernah di evaluasi utk rasa dan kualitasnya. 
Pelaayannya jg lama bgt. Kalo ga di samperin, mungkin pelayan nya bisa lupa dan ga akan di anter2. Karena kita nunggu 1 jam utk dia masak. Padahal org yg dateng belakangan udah di sajii duluan. Mungkin ini akan jd pertama dan terakhir kalinya kesini",1,,,,
1540983267-127,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                                Ayam bakarnya not bad sii menang di view dengan saung2 dan lesehan atau di table juga adaa cuma KECEWA BANGET BANGET saya pesen u/  55pax makanan menu nasi putih,lalapan,ikan goreng , ayam bakar, kerupuk,air putih dan buah (semangka) kita hanya 40 orang seharusnya makan masih ada sisa sebagian tapi setelah semua udh ngambil nasi pelayanya langsung beresin semua makanan di meja plasmanan . First pelayanya bad bgt ga jujur di tanya bener2 cuma bisa diem makan disana ga cuma hbs 200/500rban total bayar habis 1,6JT tp dengan standar pelayanan . Its no recomend",0,,,,
1540983280-174,https://www.zomato.com/id/bandung/mie-baso-akung-buahbatu/reviews,"  
                                Always rame yaa... ini baksonya enak sih, mienya apalagi duhhhhhhhh... the best lah ku tak bisa berkomentar apa"" lagi..  pokonya enak ya seenak itu lah pokonya .... ga salah kl rame krn emg beneran enak... langsung coba aja cussss...",1,,,,
1540983278-165,https://www.zomato.com/id/bandung/sushi-tei-sumurbandung,"  
                                kalo kamu mau makan sushi yg beneran sushi, enak dan fresh tentunya. cus deh ksni gausa mkir 2x. cos dsni bener2 fresh smuanya. apalagi utk penggemar sashimi.
aku sih penggemar sushi n sashimi, kalo ke tempat laen kadang sushi ny cuma banyak nasi ny doang, isinya ga adaan haha kan males kaliiiiiii
harga agak pricey ya, but worth it bgt dgn kualitas makanannya!
minum ny ocha aja, biar free refill ya hihihi",1,,,,
1540983267-134,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                                Makanan rasanya oke pelayanannya sangat buruk! Nunggu lama untuk karedok yang dipesan duluan malah ga dicatat. Serving time yang buruk dengan cara dicicil tapi ga jelas datangnya bahkan kami sekeluarga pesan jus yang tak kunjung datang. Not recommend for family dinner or eating out",0,,,,
1540983267-136,https://www.zomato.com/id/bandung/warung-nasi-pengkolan-lembang/reviews,"  
                                Super yum! Love the food, soup and another meal. The price is good tho with nice scenery. Love how simplicity with ethnic vibes. Live the little pond too",1,,,,
1540983271-146,https://www.zomato.com/id/bandung/anata-cafe-cicendo/reviews,"  
                                Lokasinya mudah dicari, ada di waze. Mampir kesini niatnya buat ngemil besar karna kebetulan abis makan. Visit with bestfriends. Tempatnya biasa aja ga begitu cozy buat lama2. Makananya enak, apalagi waffle nya. Buat calamari nya agak keras tepungnya. Pelayananya cepet.
Rate for ambiance 3/5
Taste 3/5
Price standart.",1,,,,
1540983265-122,https://www.zomato.com/id/bandung/pines-cafe-the-lodge-maribaya-lembang/reviews,"  
                                Resto ini cm pelengkap wisata poto2 syantik di lodge maribaya ini.. padhl datang kesini hari sabtu alias weekend tp restonya ga rame kbykn yg dtg kesini tujuan cm utk poto2 aja..
Kebetulan cm eyke yg narsis buat poto2 diberbagai spot2 itu.. si suami & keluarga cm nggu aja sambil mnm manja di resto ini.. hanya minuman suami yg aku jepret ya
Mba kasirnya rada jutek iihhh 😕 tertolong dgn mas2 pelayan yg anter minuman jd ga minus2 amat yah",1,,,,
,,"Kecewa banget, berbagai macam menu burger, hot dog dan pizza katanya habis. Trus waiternya konfirmasi, bukannya abis sih sebenernya tapi katanya masih belom bisa keluar. Kalo baru banget jam buka okelahh, tapi gue dateng kesana jam 7 malem, dan disana cukup rame. Kok menu pizza, burger dan hot dog ga bisa keluar tuh karna apa? Parah sih.",0,,,,
,,"Aga kecewa sih... 
jadi awalnya kita abis bukber, selesai bukber gua sama 6 org temen nongki tuh di ngopdul, pesen minuman 7 ga pesen makan karena masih kenyang. Setelah 20 menitan kita ngobrol2 kan bosen ya, akhirnya kita maen kartu tuh, maen poker lah, cangkulan lah dll, tapi catet ya kita kaga maen kartu pake duit, cuman maen biasa doang. Setelah mulai main, ada pelayan 2 kali dateng salah kirim makan, setelh beberapa menit ada lagi pelayan nanya ""ini pesenannya udah semua?"", padahal itu udah 30 menitan kita nongki dan pesen minuman pas awal dateng doang. Akhirnya setelah satu jam kita maen, ada lagi manager kayanya ngelarang main kartu (kenapa ga dari awal coba ngelarang), yaudah gua sama temen2 ga maen lagi. Gua sama temen2 lanjut ngobrol2, sama abisin kopi, eeeh ada lagi pelayan, ""mas ini gelas yg kosong nya diambil ya"" gilaaaa ga ada tatakrama bgt kan. Yaudah akhirnya kita udah ""BAD MOOD"" banget, dan akhirnya cabs. 
""KECEWAAAA ABIS GUA SAMA TEMEN2""",0,,,,
,,"Kalau ke sini siap siap aja makanannya lama karena yang masak tantenya sendiri sama asisten rumah tangganya. Cheap and very cold beer, low-budget customized mexican foods, dan dulu suka ramai sama expat jadi gak berasa di Bandung. Overall, tempat ini cukup ngangenin.",1,,,,
,,"Pesen kopi kental manis 2, nunggu sekitar 45 menit belum datang juga, begitu datang, pesanannya salah, yang dikasih coffee late sama kopi kental manis😒😒😒, pas nyobain rasanya juga biasa banget..",0,,,,
,,"Dua tahun lalu waktu eduplex masih baru buka saya kesini pas lagi kebandung, menurut saya oke. Meskipun harganya tergolong mahal untuk porsi yang sedikit tapi saya memfavoritkan mashed potato, Cream spinach, dan paru goreng. Akhirnya setiap kebandung menyempatkan makan disini. Pas kedua kalinya rasanya masih. oke. Tapi pas ketiga dan dst agak kurang oke. Tapi waktu itu positive thinking karena kemaleman jadi makanannya gak seger lagi. 
Awal tahun 2018 ini saya resmi tinggal dibandung, saya order by g*f**d minggu lalu. Yaitu spaghetti aglio olio, mashed potato dan cream spinach. kira2 abis isya lah. Pas disana driver g*j*knya nelfon dan meminta saya ngomong langsung sama pelayannya. Pelayannya bilang kalau sudah malam kemungkinan cream spinachnya sudah gak bagus rasanya asam karena dibuat dari siang. gimana kalau diganti capcai. Saya bilang oke gapapa. Ganti aja bayamnya sama capcai. Siip 👌
Tapi saat makanan saya terima, kaget dong ternyata tetep ada cream spinach dan memang betul udah basi. rasanya gak enak. jadilah gak saya makan bayamnya. mashed potatonya juga kurang oke. Bikin eneg. 
lalu spaghetti aglio olio, seperti spaghetti diminyakin yang dikasi bon cabe. omg. Saya gagal makan malam :(",0,,,,
,,"Sengaja datang ke eduplex ini karena pengen tau rasanya belajar dan ngerjain tugas disini. 
suasana sih cukup tenan. makanan nya murah murah. 
nasi goreng Rp 13.000an dan peach tea dari dilmah Rp 20.000anBeli Ice Americano, langsung dicampur sama gula. 
ini Americano gaya mana ya ? hemm
rasa makanan & minuman ya gitu gitu aja
kalau mau makan enak ya cari cafe atau resto yang bagus .
pelayanan nya duh, cmn bisa geleng geleng kepala.
meja masih kotor dan belum di lap, padahal waitersnya gak sibuk sibuk amat.
dan kasirnya setiap kita beli selalu kurang kembalian.
gw 3x transaksi tiga tiganya kurang kembalian, jd udah gw ikhlasin aja. 
yang pertama dan terakhir nampaknya ke eduplex cafe..",0,,,,
,," This place has nice ambience to do some works or studying. But, the foods were disappointing. I ordered mie goreng (Rp 10.000) and added shrimp as topping for additional Rp 12.000. So, I expected a pretty much shrimp added to my mie goreng. But, what I get was mie goreng with 2 pcs of very super small shrimps. When I asked the chef, he said that the shrimps were already cut in very small pieces and mixed with the mie goreng. But I didn’t see any shrimps except the 2 very super small shrimps. What a disappointment. So if you need a place to study or doing some works with your friends, this is the place. But, do not ever order the food cause it’s not worth it.",0,,,,
,,"2x dateng kesini dan 2x juga kecewa. Yg pertama kali, wifi lama banget connectnya, pdhl suasananya enak bgt buat belajar atau ngerjain kerjaan, tp justru wifi yg essential malah poor banget. Makanannya dingin, dan harganya ga worth it untuk kualitas makanan seperti itu.
Dateng yg ke 2x, lebih parah. Wifi tetep lemot, colokan ga semua berfungsi, dan waitress yg merangkap sbg kasir yg super jutek cm bilang ""disitu emg mati listriknya"", dan ga bantuin nyari tempat yg listriknya available atau sekedar menyarankan dimana. Dia cuma nganter makan, selesai. Ada biaya service tp bentuk servicenya bener-bener ga ada. Kasir bilang kembaliannya menyusul, tp kemudian lupa (atau pura-pura lupa) sampe harus ditagih, begitu ditagih kelabakan krn ga ada uang pas buat kembalian (udah jam 4 sore ga ada uang pas, seriously? emg dari pagi pada bayar pake apa?)
Strawberry milkshake tp ga manis, nasi gorengnya dingin dan porsinya setengah porsi orang normal, plus tetep ga ada rasanya.
FYI, wifi disini 1 username buat 1 device. Jadi kalo dateng rame rame dan masing-masing mau menikmati wifi, harus 1 orang 1 struk, dengan tax 10% dan biaya service (entah berapa %, yang jelas tidak sesuai dengan servicenya). Saya maklumi aja, ngeluarin 75.000 itung-itung buat numpang duduk di sofa yg empuk. Sorry to say, it's the worst cafe i've ever visited.",0,,,,
,," Tempatnya dari luar kelihatan lucu. Tetapi, didalamnya biasa aja. Mendingan ala carte daripada lansung milih di tempat buffet nya itu, aku kira akan lebih murah, ternyata jatoh jatohnya malah lebih mahal. Waktu malam sih banyak banget anak kuliah yang ngerjain tugas disana, tadinya mau ngerjain tugas juga. Mungkin dikarenakan banyak yang memakai internet, koneksi wifinya lemot banget. Cream spinachnya kurang recommended.",0,,,,
,,"Baru sekali kebetulan ke tempat ini. Karena lagi butuh tempat yang nyaman dengan koneksi internet yang oke. Tapi ternyata agak mengecewakan. Kalau soal tempat sih ga ada masalah. Nyaman sekali. Tapi untuk yang mengharapkan koneksi internet atau wi-fi yang kenceng bersiaplah kecewa. Karena wi-fi nya lambat banget. 
Selain itu, wi-fi disini dibatasi cuma sampai 4 jam. Kalau lewat dari 4 jam harus beli makanan/minuman lagi. Username untuk login wifi didapatkan dari bon makanan yang dipesan dan dibayar. Jadi kalau yang dateng 2 orang dan dua-duanya mau pakai internet harus bikin 2 bon yang berbeda.",0,,,,
,,"wifi kenceng, tempatnya nyaman sofa semua cuma sayang suka penuh jadi harus waiting list. buat nugas atau nongkrong cocok banget. harganya juga standar lah ga terlalu mahal",1,,,,
,,"Setelah belanja di kartika sari mau coba ice cream ini. Saya fikir awalnya ini gelato. Tapi bukan sama sekali. Saya beli yang rasa tiramisu, karna kata pramusajinya, ini yang best seller. Memang ice cream yang saya makan itu sudah stock terakhir dan hampir habis di tempat platenya. Rasanya seperti ice cream lama dan beraroma 'langu' dimulut. Ntah apa ini ice cream lama atau memang semua rasa ice creamnya seperti ini. Untuk ukuran 1 scoop 22,5k. I won't come back.",0,,,,
,,"Saya sempat suka ke kafe ini karena menurut saya hidangannya cukup unik. Mereka senang sekali menambahkan keju pada segala menu mereka dengan proporsi yang “lebay”. Yang saya pesan kala itu adalah roti bakarnya dengan taburan keju yang membuat kita berkomentar “wah ini sih keju pakai roti, bukan roti pakai keju”.
Soal rasa sebenernya standar aja untuk semuanya. Namun memang cafe ini cukup banyak pilihannya: dari ragam indomi goreng dan rebus serta pelbagai variasinya, pisang goreng, martabak, roti bakar manis dan asin, dan ragam jajanan lain. Harganya pun relatif murah dan cocok di kantong mahasiswa.
Namun, hingga saat ini rasanya menu mereka itu-itu saja dan cukup membosankan bagi saya lama-lama. Selain itu, higienisitas tempat makannya juga perlu diperhatikan karena wc nya cukup kotor, dan juga pernah ketika saya sedang makan muncul kecoa dari balik meja. Cukup disgusting.",0,,,,
,,"Tempatnya luas banget ada di dalam dan di luar. Selalu penuh kalo ke sini, service ok dan rasa makanan juga lumayan lah ya. Kejunya ngga tanggung2 banyak banget. Kornetnya juga banyak ampe enek banget kalo makan indomie telor kornet keju.",1,,,,
,,"Gue kesini sama my bf, sepi banget parahsihh itu hari jumat sore gitu. Gue pilih di rooftop nya. Gue cuma pesen cumi goreng tepung sm es jeruk. Cumi nya benerbener keras dan es jeruknya tuh sirup coiii,kebayang kan manisnya fake gitu.",0,,,,
,,"standartnya cafe siiih, barusan aja ogut dan temen2 ngadain acara bukber.
Untuk harga kurang pas dengan rasa yg disajikan (mahal). Soal rasa standartnya cafe (kurang enak, terlebih lagi mahal). Pelayanan kurang maximal, bisa lebih ramah lg terhadap customer, kebersihannya pun harus lebih dijaga lagi.
Wajar sih yah klo sekelas cafe suka agak lama pelayanannya tp jgn sering diwajarin jg, jd saran ogut klo pesenan kalian lama dikasihnya jgn sungkan tanyain lg ke pelayannya, bisa dr mau bukber sampe nanti saur ga dianter itu pesenan lo.
Jadi ini tempat emg rekomen untuk ngopi2 dan chit chat bareng tmn2 aja karna design tempat yg lumayan instagrammable, ga untuk kalian mau nyari makanan dan pelayanan nomer wahid.
hehe sorry klo reviewnya kurang menyenangkan 💯",0,,,,
,," Interiornya terlihat cafe lama yg kurang terurus. Mesen coffee latte dikasihnya nescafe sachetan. Mesin kopi cuma buat pajangan aja =( Pegawainya lamban, ngambil paper cup utk take away aja lama banget. I will never be back here ever again!",0,,,,
,,"gua kesini hari jumat sama 7 tmn gua .pas gua masuk tempatnya strategis ada dibelokan gtu , dlmnya emang lucu dan kebetulan bgt lagi gada pembeli sama sekali . jadi puas buat foto-foto.
TAPI , gak nyaman bgt , mas yg nganter menu mukanya asem & gua foto-foto gt brg tmn2 disinisin sama mas-mas yg dikasir sekitar 3 org kalo gak salah .
dan gua kesana lagi keadaan lapar , tapi pas nyobain makanan nya (spagheti) , baru 3 sendok uda ga kuat , eneg bgt , keras pula . alhasil gua nyobain makanan tmn gua yg lain (kebetulan pesennya beda2) dan emg hampir semua gaenak . jadi makanan kita , gada yg abis .
nyesel bgt",0,,,,
,,"Cafe yang sudah terkenal ternyata belum tentu memuaskan. Mungkin lebih cocok untuk sekedar kopi syantik,dan les menggambar bukan makan besar.
Niat kesini untuk surprise party teman di rooftop karena suasananya.
Kami pesen semacem rice bowl dan fish chips tapi mengecewakan sekali ternyata daging dan ikannya seperti gak fresh, agak asam. 
Chips atau french friesnya juga terlalu asin. Bahkan butiran garam gak halus masih bisa terasa di lidah.
Pelayan yg standby mukanya jd jutek setelah kita komplain pas makan. Akhirnya keluar dan cari restoran tetangga yg lebih worth it.
Fist time with bad impressions, wouldn't come back.",0,,,,
,,"Kejadian waktu bulan puasa kemarin ada salah 1 pelayan perempuan yg bikin kesel karna setiap saya menanyakan pesanan saya kepelayan tersebut tidak pernah ditanggapi dan pesanan saya tidak datang.
Tapi pas menanyakan pesanan ke pelayan yg lain pesanan saya tidak lama kemudian datang.
Jadi agak sedih aja sama ownernya karna pelayanan yg kurang bagus bikin kapok orang yang datang.
Dan intinya dari pada kesini mending cari cafe lain saja agar tidak menyesal.",0,,,,
,,Rasanya gak sesuai sama harganya. Tempatnya okelah. Tapi makanannya gak worth it untuk harga segitu. Kalo gak kepepet gak lagi2 deh kesini..,0,,,,
,,"Untuk pertama dan terakhir kalinya kesini. Gue pesen fish&chips dan temen gue mesen beef steak pasta. Buat fish&chipsnya biasa aja ikannya seperti nugget ikan instan gitu. Temen gue ngeluh pas makan beef steak pasta itu katanya dagingnya keras bgt, trs gue cobain beneran keras bgt dan gue gaktau itu yang amis emang pastanya atau mungkin amis karna piringnya ga dicuci dgn bersih. Bahkan dagingnya gue yakin banget itu basi, mungkin udah berbulan2 dikulkas. Gue komplain dong ke pelayannya trs mereka nyuruh gue nunggu sebentar, dan dia balik cuma bilang ""ohiya mba maaf mungkin bumbunya kurang makanya rasanya juga jd kurang"". Jaman sekarang masa iya ada orang gabisa bedain mana yang kurang bumbu mana yang basi? Buat minumannya, mahal. Sorry to say tp gue bener bener marah besar",0,,,,
,,"Pertama kali kesini. Ini pun karna gabut gatau kmn nongkrongnya kesana sini penuh jadinya kesini deh haha. For the first time, pertama masuk langsung milih ke rooftop nya naik lift lantai 4 trs ngeliat suasananya pas banget lg gue sm pacar trs temen gue sm pacarnya jg dan semuanya yg ada disitu kayaknya pacaran wkwk kalo ga salah wktu itu malming hahaha kebetulan banget yah. Untuk tempatnya yg rooftop ataupun yg dibawah kasih 9/10 deh soalnya bikin nyaman bgt, utk makanannya 6/10 minumannya 8/10 deh , pelayanannya kasih 8/10 deh. Ya kalo buat nyemil2 sm nongkrong2 sm temen2 oke sih di rooftopnya",1,,,,
,,"Pas pertama kali gua demen sama suasana cafenya, sebagai pecinta komik pastidemen liat banyak komik, tapi semenjak liat menunya es milo harganya 23k kalo gasalah, what the hell? Milo kasih es aja 23k? Gilak mana pizza waktu itu gua pesen 62k tapi ga worth it bgt tipis gt pizzanya galagi-lagidah kesini",0,,,,
,,"Tempatnya lumayan luas lah ya. Koneksi Wifi nya juga lumayan cepet. AC nya pun lumayan dingin. Tapi untuk makanan just so so sih, gak ada yang special. Porsinya pun mungil. Tapi okelah buat sekedar nongkrong sambil youtube-an.",0,,,,
,,"Kesini pas bulan puasa. Tempatnya kecil. Ga ada lantai 2 nya. Udah gitu makanannya juga kurang enak. Kesini nyobain nasi iga balado. Temen nyobain nasi goreng comic. Nasi iga balado rasanya standar. Nasi gorengnya kurang enak. 
Buat pelayanannya ngga banget. Serba lelet. Masnya kayak males ngelayanin. Mau tambah pesenan ice tea malah ga dianterin sama masnya. Entah lupa atau entah ga diinget sama dia.
So far ngga banget lah buat jadi tempat makan",0,,,,
,,"Wrong decisions bgt makan malam di sini, waktu itu diajak sama temen yg niatnya msu makan di eathappens tp karna penuh bgt kita jadi ke sini. Udh makanannya biasa, pelayanannya engga bgt deh. Sombong2.",0,,,,
,,"Tempatnya unik dan kebetulan waktu pas dtg kesini lagi agak sepi, jadi enak2 aja lama2 disini. Porsi makanannya ngenyangin juga. Buat yang suka pasta, bisa mampir kesini.",1,,,,
,,"Planning awal mau coba eat happens karena sampe sana jam 10.00 malem udh mau tutup akhirnya gue memutuskam untuk coba di comic cafe bersama pasangan.
Gue order spagheti aglio olio.nasi iga balado waffle banana chocolate&minum chocolate smoothies sama greentea smoothies 
menurut gue spagheti aglio olio:ga ada rasanya apapun cuma karena ada beefnya yng bikin sedikit asin udah gitu kering bgt. 
Nasi iga balado:nasinya terlalu lembek kayak makan bubur bukan nasi dagingnya juga keras susah untuk dipotong baladonya ga ada rasa apapun kecuali emng dsrnya cabe aja jadi biasa datar 
Waffle banana chocolate&minum chocolate smoothies greentea smoothies:lumayan enak udah standard soal rasa dan adonannya",0,,,,
,,"Konsep cafenya unik, strategis bgt juga tempatnya di tebet dan ga susah nemuin tempatnya. Makanannya biasa aja, ga sesuai harga utk makanan2 tertentu, rasa terlalu standar.",0,,,,
,,"Udah pernah beberapa kali makan di killiney.. Tapi rasanya ga ada sekecewa kali ini.. makan di outlet kokas. Tempat udah ada beberapa perubahan. Makan disini karena tempat lain penuh.. akhirnya pesen nasi goreng laksa dan minuman favorit, es teh tarik. Nasi goreng seperti biasa, rasanya biasa aja.. nothing special. Asin bgt.. bingung ini bumbunya apa ya.. Padahal ku lagi laper berat! :(( Yg paling parah teh tariknya.. lebih ke teh susu aja. Ga ada bekas2 ditarik.. busanya nihiil. Kebanyakan air, jadi encer bgt.. ga manis. Padahal saat itu resto lg sepi.. ga banyak pengunjung. Entah apa yg bikin kualitas menurun.. kayanya killiney hrs banyak berbenah deh supaya pelanggannya makin lama ga makin berkurang.",0,,,,
,,"Mie kari rasany aneh.. tahunya asem. Gk enak. Yg nasi goreng, nasi nya lembek.. tp msh bs dtelan.. rasany jg lmyn sih.. tp gk gurih jg.. mngkin mnding psen rotinya x ya. Jgn makanan beratnya..",0,,,,
,,"Mampir ke sini pada suatu hari pesan nasi oseng daging, katanya dagingnya habis. Seminggu kemudian mampir lagi pesan yg sama, katanya dagingnya gak ada. Habis atau memang gak pernah jualan sih?
Ya udah akhirnya pesan yang nasi oseng paru, di menu harganya 25ribu. Pas datang ternyata porsinya seuprit, trus rasanya kacau balau. Pas billnya datang setelah nunggu lamaaa, ternyata harganya 27ribu exclude tax. Loh kok??
Pas nanya menu coffee beer itu apa, pelayannya nanya ke yg si kitchen. Yang di kitchen jaeab ""udah abis"". Trus si pelayan jawab udah abis. Lah, gw kan nanyanya coffee beer itu apa, bukan nanya masih ada atau nggak. Dafuq?? Ini cafe apa sih???
Stay away from this totaly shitty place.",0,,,,
,,Udang saus padang dan cumi saus padangnya enak! Sayangnya porsinya dikit huhu kurang kalo buat menu porsian rame2. But so far rasa sausnya not bad!,1,,,,
,,It's located in a really strategic place in kalibata city so it's a good meeting point. The coffee is good and it have sisha. the food is not really special but it taste ok,1,,,,
,,"Udah 2x mampir kesini.
Awalnya nyari tempat kopi sanger dijakarta tuh susah bgt yg enak kaya di aceh. Terus liat2 review disini enak kopi dan pelayanannya.
And yes!!!! I love it. Pesen pertama sanger dan mug sundae. Dua2nya enakkkk...
Cuma yg kedua kali dtg krn laper bgt pesen makan nasgor seafood, porsinya dikit hahah isi seafoodnya juga kaya ala kadarnya gitu hahah..
But overall paling suka sih sm pelayanannya yg ramah2 bgt, dan baru nemu sih sanger yg lumayan enak daripd tempt2 lain yaaa cuma disini.
Sukses terusss mug 👊🏻😊",1,,,,
